Symbol  ,Series  ,Date  ,Prev Close  ,Open Price  ,High Price  ,Low Price  ,Last Price  ,Close Price  ,Average Price ,Total Traded Quantity  ,Turnover ₹  ,No. of Trades  ,Deliverable Qty  ,% Dly Qt to Traded Qty  
APOLLOHOSP,EQ,17-Jan-25,"6,789.65","6,819.95","6,845.00","6,762.30","6,813.45","6,828.10","6,813.60","1,66,710","1,13,58,95,852.25","24,619","91,486",54.88
APOLLOHOSP,EQ,20-Jan-25,"6,828.10","6,901.00","6,910.00","6,740.00","6,767.00","6,780.85","6,793.06","1,20,356","81,75,85,870.35","26,704","49,398",41.04
APOLLOHOSP,EQ,21-Jan-25,"6,780.85","6,838.00","7,014.95","6,838.00","6,925.00","6,919.15","6,964.50","7,99,900","5,57,09,00,583.50","88,051","2,63,567",32.95
APOLLOHOSP,EQ,22-Jan-25,"6,919.15","6,908.00","6,941.95","6,829.90","6,900.00","6,892.90","6,880.19","2,47,081","1,69,99,64,887.70","41,319","1,20,385",48.72
APOLLOHOSP,EQ,23-Jan-25,"6,892.90","6,892.25","6,963.10","6,823.20","6,941.85","6,920.85","6,901.38","2,71,085","1,87,08,59,493.15","51,902","1,42,706",52.64
APOLLOHOSP,EQ,24-Jan-25,"6,920.85","6,915.25","6,915.25","6,728.45","6,742.00","6,745.05","6,792.20","3,17,194","2,15,44,44,036.50","47,547","1,38,408",43.64
APOLLOHOSP,EQ,27-Jan-25,"6,745.05","6,700.00","6,729.80","6,674.35","6,698.40","6,695.45","6,704.07","1,91,705","1,28,52,03,027.60","34,020","1,11,409",58.11
APOLLOHOSP,EQ,28-Jan-25,"6,695.45","6,699.00","6,747.50","6,635.05","6,720.10","6,708.95","6,702.02","2,02,194","1,35,51,09,159.65","37,212","1,06,760",52.8
APOLLOHOSP,EQ,29-Jan-25,"6,708.95","6,741.00","6,798.75","6,697.25","6,772.05","6,784.30","6,760.37","1,46,288","98,89,60,961.60","32,729","62,838",42.95
APOLLOHOSP,EQ,30-Jan-25,"6,784.30","6,786.25","6,895.00","6,770.35","6,840.00","6,824.65","6,835.40","2,04,648","1,39,88,51,821.35","38,769","75,647",36.96
APOLLOHOSP,EQ,31-Jan-25,"6,824.65","6,822.25","6,880.00","6,789.15","6,832.00","6,810.50","6,822.10","1,87,712","1,28,05,89,941.30","25,591","1,20,692",64.3
APOLLOHOSP,EQ,01-Feb-25,"6,810.50","6,810.30","6,940.00","6,810.25","6,825.00","6,841.10","6,875.22","1,17,096","80,50,61,258.60","17,817","21,254",18.15
APOLLOHOSP,EQ,03-Feb-25,"6,841.10","6,781.60","6,886.75","6,724.95","6,792.00","6,798.65","6,799.98","2,50,589","1,70,40,00,317.95","47,631","1,28,502",51.28
APOLLOHOSP,EQ,04-Feb-25,"6,798.65","6,785.00","6,816.60","6,706.30","6,786.00","6,792.20","6,760.29","2,23,642","1,51,18,83,906.40","36,953","1,22,708",54.87
APOLLOHOSP,EQ,05-Feb-25,"6,792.20","6,826.15","7,008.00","6,796.45","6,958.00","6,944.65","6,946.68","3,89,639","2,70,66,97,294.20","46,679","2,16,718",55.62
APOLLOHOSP,EQ,06-Feb-25,"6,944.65","6,837.40","6,925.00","6,785.55","6,880.00","6,874.25","6,865.72","3,34,197","2,29,45,04,038.55","47,606","1,27,861",38.26
APOLLOHOSP,EQ,07-Feb-25,"6,874.25","6,921.45","6,929.85","6,750.00","6,804.00","6,790.55","6,829.44","2,59,335","1,77,11,12,959.30","52,962","1,30,890",50.47
APOLLOHOSP,EQ,10-Feb-25,"6,790.55","6,817.20","6,834.35","6,686.00","6,792.95","6,761.25","6,741.21","2,13,808","1,44,13,24,013.00","46,186","1,08,542",50.77
APOLLOHOSP,EQ,11-Feb-25,"6,761.25","6,799.90","6,815.00","6,282.50","6,314.00","6,317.35","6,406.94","17,28,723","11,07,58,33,041.55","2,35,653","8,60,243",49.76
APOLLOHOSP,EQ,12-Feb-25,"6,317.35","6,349.60","6,494.05","6,215.00","6,381.00","6,374.55","6,366.90","11,33,586","7,21,74,25,763.65","1,49,886","5,65,848",49.92
APOLLOHOSP,EQ,13-Feb-25,"6,374.55","6,372.25","6,425.00","6,344.45","6,365.95","6,372.20","6,380.27","6,36,246","4,05,94,21,477.95","86,464","4,19,596",65.95
APOLLOHOSP,EQ,14-Feb-25,"6,372.20","6,377.25","6,379.90","6,230.60","6,256.75","6,270.50","6,279.80","3,20,088","2,01,00,88,567.35","59,915","1,68,674",52.7
APOLLOHOSP,EQ,17-Feb-25,"6,270.50","6,150.00","6,317.00","6,150.00","6,295.00","6,300.20","6,255.16","4,82,329","3,01,70,46,319.80","84,163","3,14,409",65.19
APOLLOHOSP,EQ,18-Feb-25,"6,300.20","6,320.00","6,390.00","6,320.00","6,358.00","6,376.85","6,365.72","2,20,118","1,40,12,10,502.85","43,260","89,493",40.66
APOLLOHOSP,EQ,19-Feb-25,"6,376.85","6,348.25","6,435.00","6,284.25","6,413.00","6,422.65","6,398.67","1,95,067","1,24,81,69,478.10","31,118","1,00,607",51.58
APOLLOHOSP,EQ,20-Feb-25,"6,422.65","6,384.25","6,469.45","6,377.90","6,394.00","6,390.95","6,414.52","1,65,304","1,06,03,45,176.15","32,942","90,641",54.83
APOLLOHOSP,EQ,21-Feb-25,"6,390.95","6,362.30","6,395.60","6,292.95","6,303.10","6,317.55","6,325.95","2,20,428","1,39,44,16,494.75","41,282","1,19,033",54
APOLLOHOSP,EQ,24-Feb-25,"6,317.55","6,275.00","6,275.00","6,236.00","6,255.00","6,251.40","6,254.18","4,58,224","2,86,58,16,461.00","45,968","3,58,625",78.26
APOLLOHOSP,EQ,25-Feb-25,"6,251.40","6,251.00","6,279.95","6,213.05","6,255.00","6,251.35","6,248.90","4,21,160","2,63,17,86,473.70","49,887","3,08,253",73.19
APOLLOHOSP,EQ,27-Feb-25,"6,251.35","6,261.00","6,282.25","6,145.45","6,170.00","6,185.20","6,189.22","3,97,857","2,46,24,24,029.75","75,758","2,73,695",68.79
APOLLOHOSP,EQ,28-Feb-25,"6,185.20","6,145.05","6,145.05","6,001.35","6,085.00","6,052.60","6,059.80","8,45,516","5,12,36,60,526.45","75,645","5,76,634",68.2
APOLLOHOSP,EQ,03-Mar-25,"6,052.60","6,025.60","6,195.00","6,001.00","6,182.00","6,170.60","6,142.57","3,73,515","2,29,43,41,330.55","81,757","1,97,319",52.83
APOLLOHOSP,EQ,04-Mar-25,"6,170.60","6,133.00","6,220.50","6,112.30","6,199.95","6,188.15","6,186.12","4,45,246","2,75,43,47,127.70","41,698","3,48,514",78.27
APOLLOHOSP,EQ,05-Mar-25,"6,188.15","6,200.00","6,235.05","6,130.65","6,223.00","6,214.40","6,191.79","3,45,922","2,14,18,77,791.60","40,891","2,24,072",64.78
